Nama Makanan,Ukuran Porsi,Kalori (kkal),Karbohidrat (g),Lemak (g),Protein (g),Kategori,is_seafood,is_peanut,is_dairy,protein_to_calorie_ratio,is_low_calorie,is_low_fat,is_low_carb,is_high_carb,is_high_protein,Kalori (kkal)_scaled,Karbohidrat (g)_scaled,Lemak (g)_scaled,Protein (g)_scaled,protein_to_calorie_ratio_scaled
Jeruk Bali Merah Dan Merah Muda,100 g,42,10.66,0.14,0.77,Buah,0,0,0,0.018333333,1,1,0,1,0,-1.70220912,-0.358038221,-1.526500886,-1.514804272,-0.783587456
Banana,100 g,91.3,23.39,0.35,1.13,Masakan,0,0,0,0.01237678,1,1,0,1,0,-0.982695048,0.253867093,-1.386330088,-1.368086232,-1.023118778
Stroberi Beku,100 g,87,23.46,0.14,0.52,Masakan,0,0,0,0.005977011,1,1,0,1,0,-1.033000809,0.256485665,-1.526500886,-1.631083283,-1.304562949
Mangga Muda,100 g,59,15.32,0.24,0.46,Buah,0,0,0,0.00779661,1,1,0,1,0,-1.410025141,-0.094133231,-1.456919736,-1.661193846,-1.221862766
Pisang Single,100 g,90,22,0,1,Buah,0,0,0,0.011111111,1,1,0,1,0,-0.9977331,0.200689822,-1.634431737,-1.41866166,-1.076725851
Buah Srikaya,100 g,94,23.64,0.29,2.06,Buah,0,0,0,0.021914894,1,1,0,1,0,-0.951914992,0.26319399,-1.424120072,-1.063150143,-0.64914691
Kedondong,100 g,41,10,0.27,0.88,Masakan,0,0,0,0.021463415,1,1,1,1,0,-1.721685166,-0.401417191,-1.437091409,-1.46767804,-0.665715687
Nangka Muda,100 g,54,11.89,0.36,2.3,Masakan,0,0,0,0.042592593,1,1,0,1,0,-1.489388668,-0.281782085,-1.380188522,-0.996485982,0.006030694
Rasberi Beku,100 g,103,26.16,0.16,0.7,Masakan,0,0,0,0.006796117,0,1,0,1,0,-0.85340951,0.353539564,-1.512129296,-1.545997559,-1.267063765
Pisang Mas,100 g,90,23.27,0.33,1.1,Buah,0,0,0,0.012222222,1,1,0,1,0,-0.9977331,0.249365258,-1.398744955,-1.379539058,-1.029612489
Belimbing,100 g,31,6.73,0.33,1.04,Masakan,0,0,0,0.033548387,1,1,1,1,0,-1.936371773,-0.650142481,-1.398744955,-1.402833327,-0.257069873
Nanas Potongan Manis Beku,100 g,86,22.2,0.1,0.4,Buah,0,0,0,0.004651163,1,1,0,1,0,-1.044937642,0.208483901,-1.555982788,-1.692286326,-1.366217534
Ceri Merah Asam,100 g,50,12.18,0.3,1,Masakan,0,0,0,0.02,1,1,0,1,0,-1.556479748,-0.264586705,-1.417706418,-1.41866166,-0.720165191
Manggis,100 g,73,17.91,0.58,0.41,Masakan,0,0,0,0.005616438,1,1,0,1,0,-1.209343121,0.02914401,-1.254989867,-1.687032933,-1.321212554
Sirsak,100 g,66,16.84,0.3,1,Masakan,0,0,0,0.015151515,1,1,0,1,0,-1.30612357,-0.020183714,-1.417706418,-1.41866166,-0.908974246
Jeruk Dengan Kulit,100 g,63,15.5,0.3,1.3,Buah,0,0,0,0.020634921,1,1,0,1,0,-1.349705695,-0.085118932,-1.417706418,-1.305464793,-0.696401058
Pisang Kepok,100 g,104,27.44,0.26,0.97,Buah,0,0,0,0.009326923,0,1,0,1,0,-0.842826322,0.397090386,-1.443650574,-1.430695865,-1.153984506
Pisang Goreng,100 g,263.16,43.16,8.42,3.16,Buah,0,0,0,0.012007904,0,0,0,1,0,0.3471414,0.841319818,0.299334312,-0.784989712,-1.038641108
Puding Pisang,100 g,127,21.2,3.6,2.4,Buah,0,0,0,0.018897638,0,0,0,1,0,-0.616286599,0.169007097,-0.338999603,-0.969823165,-0.761943387
Pisang Goroho,100 g,111,28.04,0.27,1.53,Buah,0,0,0,0.013783784,0,1,0,1,0,-0.770592685,0.417011152,-1.437091409,-1.226255244,-0.964666731
Sanggara Belanda,100 g,242,36.71,10.83,3.58,Masakan,0,0,0,0.014793388,0,0,0,1,0,0.224317627,0.675891656,0.506349065,-0.693943612,-0.923450625
Nutrijell Rasa Pisang,100 g,400,70,15,0,Buah,0,0,0,0,0,0,0,1,0,1.013237671,1.382931583,0.783878293,-1.931501751,-1.592191924
Roti Isi Pisang Coklat,100 g,342.86,54.29,10,8.57,Buah,0,0,0,0.024995625,0,0,0,1,0,0.757445457,1.089157203,0.440024212,0.071218035,-0.538903276
Roti Manis Cokelat Pisang,100 g,344.44,53.33,10,7.78,Buah,0,0,0,0.022587388,0,0,0,1,0,0.764891773,1.069306479,0.440024212,-0.024757113,-0.624665098
Roti Isi Rasa Cokelatpisang,100 g,345.45,58.18,8.18,7.27,Snack,0,0,0,0.021045014,0,0,0,1,0,0.76963967,1.167097718,0.276008837,-0.090358646,-0.681166625
Pisang Molen,100 g,275,39.05,11.68,3.91,Buah,0,0,0,0.014218182,0,0,0,0,0,0.412976183,0.738147922,0.56980695,-0.626876937,-0.94685916
Roti Manis Isi Pisang Cokelat,100 g,270,43,8,5,Buah,0,0,0,0.018518519,0,0,0,1,0,0.385412556,0.837438149,0.258128474,-0.42779268,-0.776465246
Prime Duo Custard Pisang Cokelat,100 g,345.45,52.73,12.73,9.09,Buah,0,0,0,0.026313504,0,0,0,1,0,0.76963967,1.056768778,0.642798446,0.131065169,-0.493206531
Nasi Padang Rendang,100 g,181.48,17.59,10.19,5.19,Masakan,0,0,0,0.028598193,0,0,0,0,0,-0.172784591,0.014611171,0.455619796,-0.396040459,-0.415994511
Swiss Roll Strawberry,100 g,388.89,61.11,16.67,5.56,Buah,0,0,0,0.014297102,0,0,0,1,0,0.965535492,1.223356978,0.875916028,-0.336329128,-0.943635912
Serealfit,100 g,130,25,2.5,2,Masakan,0,0,0,0.015384615,0,1,0,1,0,-0.588833079,0.312751347,-0.577264696,-1.08045143,-0.899591876
Britobar,100 g,454.55,63.64,18.18,9.09,Masakan,0,0,0,0.0199978,0,0,0,0,0,1.235290799,1.270390082,0.952230381,0.131065169,-0.72024791
Jantung Pisang,100 g,123,31.83,0.35,1.4,Buah,0,0,0,0.011382114,0,1,0,1,0,-0.653578368,0.536323534,-1.386330088,-1.270299367,-1.065164778
Pisang Raja,100 g,122,30.73,0.34,0.97,Buah,0,0,0,0.00795082,0,1,0,1,0,-0.66302841,0.502783561,-1.392515352,-1.430695865,-1.214954093
Pisang Uli,100 g,143,35.55,0.56,1.08,Buah,0,0,0,0.007552448,0,1,0,1,0,-0.474559593,0.643973724,-1.265658148,-1.387245421,-1.232833118
Pisang Barangan,100 g,107,27.87,0.35,1.21,Buah,0,0,0,0.011308411,0,1,0,1,0,-0.811481136,0.411397825,-1.386330088,-1.338149259,-1.068304465
Pisang Tanduk,100 g,122,31.89,0.37,1.3,Buah,0,0,0,0.010655738,0,1,0,1,0,-0.66302841,0.538129136,-1.374090027,-1.305464793,-1.096254781
Pisang Lampung,100 g,99,25.65,0.34,1.15,Buah,0,0,0,0.011616162,1,1,0,1,0,-0.896445837,0.335767411,-1.392515352,-1.360520776,-1.055216677
Pisang Raja Direbus Matang,100 g,115,30.96,0.18,0.78,Buah,0,0,0,0.006782609,0,1,0,1,0,-0.730682564,0.509866185,-1.49799294,-1.510427072,-1.267678542
Pisang Nugget,100 g,300,35,15,4,Buah,0,0,0,0.013333333,0,0,0,0,0,0.545940358,0.628580016,0.783878293,-0.609198585,-0.983250803
Pisang Keju,100 g,250,25.53,13.64,8.62,Buah,0,0,1,0.03448,0,0,0,0,0,0.271575617,0.331549525,0.701858169,0.077081343,-0.228389262
Keripik Pisang,100 g,519,58.4,33.6,2.3,Buah,0,0,0,0.004431599,0,0,0,0,0,1.47551197,1.171392031,1.50929035,-0.996485982,-1.376543185
Pisang Bolen Cokelat,100 g,400,40,24,8,Buah,0,0,0,0.02,0,0,0,0,0,1.013237671,0.762662245,1.200706459,0.002625828,-0.720165191
Sale Pisang,100 g,276,66.51,0.9,2.87,Buah,0,0,0,0.010398551,0,1,0,1,0,0.418448207,1.322136677,-1.099885462,-0.852137211,-1.107341481
Carang Gesing,100 g,81,13.44,2.36,2.78,Masakan,0,0,0,0.034320988,1,1,0,1,0,-1.10605994,-0.192944799,-0.612615477,-0.873773899,-0.233257857
Cavendish Banana Chips,100 g,600,53.33,40,3.33,Snack,0,0,0,0.00555,0,0,0,0,0,1.750319524,1.069306479,1.672164082,-0.747310081,-1.324289925
Getuk Pisang,100 g,142,34.12,0.44,1.14,Buah,0,0,0,0.008028169,0,1,0,1,0,-0.483095397,0.603587302,-1.332556663,-1.364296605,-1.211494626
Roti Manis Pandan Srikaya,100 g,316.67,55,6.67,6.67,Snack,0,0,0,0.021062936,0,0,0,1,0,0.630488932,1.103676444,0.114297818,-0.171710575,-0.680502872
Roti Isi Krim Meses,100 g,375,52.5,15,7.5,Snack,0,0,1,0.02,0,0,0,0,0,0.904582679,1.051935428,0.783878293,-0.060393685,-0.720165191
Roti O,100 g,430,49,23,6,Snack,0,0,0,0.013953488,0,0,0,0,0,1.137722812,0.976431213,1.162246844,-0.268650804,-0.95769661
Sandwich Gandum Cokelat Hazelnut,100 g,325,45,12.5,7.5,Snack,0,0,0,0.023076923,0,0,0,0,0,0.671614028,0.885234384,0.62727829,-0.060393685,-0.606991625
Roti Sandwich Funwari Mangga Cheesecake,100 g,274.73,46.15,7.69,6.59,Buah,0,0,0,0.023987187,0,0,0,1,0,0.411496433,0.912030492,0.226516531,-0.182929352,-0.574456278
Roti Isi Selai Cokelat,100 g,340,56,12,8,Snack,0,0,0,0.023529412,0,0,0,1,0,0.743907475,1.123898798,0.592646683,0.002625828,-0.590765445
Roti Isi Coklat Keju,100 g,339.62,49.06,11.32,7.55,Snack,0,0,1,0.022230728,0,0,0,0,0,0.742102937,0.977757741,0.543443273,-0.053963483,-0.637619718
Roti Multigrain,100 g,251,46.4,3.8,10,Snack,0,0,0,0.039840637,0,0,0,1,0,0.27741072,0.917792164,-0.301643034,0.230238998,-0.070502641
Roti Goreng,100 g,320,47.69,11.36,7.18,Snack,0,0,0,0.0224375,0,0,0,0,0,0.647015797,0.947173238,0.546408724,-0.102261291,-0.630101283
Roti Sandwich Isi Coklat,100 g,285.71,45.24,8.33,7.14,Snack,0,0,0,0.024990375,0,0,0,1,0,0.470898031,0.890866855,0.290654636,-0.107584189,-0.539087049
Roti Tawar Gandum,100 g,271.43,47.14,5,8.57,Snack,0,0,0,0.031573518,0,0,0,1,0,0.393330709,0.934717104,-0.104660044,0.071218035,-0.319135679
Roti Manis Kasur Coklat,100 g,264.44,53.33,5.56,8.89,Snack,0,0,0,0.033618212,0,0,0,1,0,0.354353923,1.069306479,-0.025361107,0.108338463,-0.254907092
Sausage Bun,100 g,368,40,10,16,Masakan,0,0,0,0.043478261,0,0,0,0,0,0.873285051,0.762662245,0.440024212,0.759849875,0.030038294
Roti Sandwich Isi Keju,100 g,285.71,38.1,11.9,7.14,Snack,0,0,1,0.024990375,0,0,0,0,0,0.470898031,0.713203304,0.585567615,-0.107584189,-0.539087049
Sagu Keju,100 g,500,66.67,16.67,0,Masakan,0,0,1,0,0,0,0,0,0,1.406899323,1.32497365,0.875916028,-1.931501751,-1.592191924
Roti Manis Kasur,100 g,325,55,8.75,8.75,Snack,0,0,0,0.026923077,0,0,0,1,0,0.671614028,1.103676444,0.330494756,0.092215391,-0.472359045
Roti Sandwich Funwari Coklat Stroberi,100 g,263.74,47.25,5.49,5.49,Snack,0,0,0,0.020815955,0,0,0,1,0,0.350412503,0.93721665,-0.034911103,-0.347420554,-0.689664803
Roti Sobek Coklat,100 g,327.1,53.27,9.35,7.48,Snack,0,0,0,0.022867625,0,0,0,1,0,0.681869034,1.068057293,0.384648652,-0.062974034,-0.614532678
Roti Sisir Keju,100 g,371.43,54.29,14.29,5.71,Snack,0,0,1,0.015373018,0,0,0,0,0,0.888670712,1.089157203,0.741929799,-0.312869373,-0.900057937
Biokul Topping Mocha Granola,100 g,230,27,9,10,Masakan,0,0,0,0.043478261,0,0,0,0,0,0.151411323,0.382285014,0.353436225,0.230238998,0.030038294
Roti Isi Coklat,100 g,280,40,10,5,Snack,0,0,0,0.017857143,0,0,0,0,0,0.440203351,0.762662245,0.440024212,-0.42779268,-0.801989097
Roti Tawar,100 g,270.27,47.3,4.05,8.11,Snack,0,0,0,0.03000703,0,0,0,1,0,0.386909758,0.938351426,-0.256988534,0.016121807,-0.369620038
Kue Coklat Dengan Campuran Coklat,100 g,367,54.6,16.4,4.1,Snack,0,0,0,0.011171662,0,0,0,0,0,0.868781192,1.09551331,0.861615463,-0.589844926,-1.074138783
Roti Isi Keju,100 g,307.69,46.15,10.77,9.23,Snack,0,0,1,0.029997725,0,0,0,0,0,0.585327548,0.912030492,0.501706238,0.146765514,-0.369923289
Kue Bolu,100 g,297,57.7,4.3,7.3,Snack,0,0,0,0.024579125,0,0,0,1,0,0.530389774,1.157687506,-0.214401758,-0.086413568,-0.553525093
Roti Isi Krim Coklat G,100 g,360,48,16,8,Snack,0,0,1,0.022222222,0,0,0,0,0,0.837019509,0.954148549,0.840034149,0.002625828,-0.637929491
Roti Isi Selai Stroberi,100 g,291.67,59.72,4.17,5.56,Snack,0,0,0,0.019062639,0,0,0,1,0,0.502497738,1.196915836,-0.236300954,-0.336329128,-0.755647824
Roti Isi Cokelat,100 g,220,32,8,4,Snack,0,0,0,0.018181818,0,0,0,0,0,0.088668625,0.54143314,0.258128474,-0.609198585,-0.789428851
Roti Sandwich Isi Tuna Mayo Spicy,100 g,211.54,34.62,5.77,7.69,Snack,1,0,0,0.036352463,0,0,0,1,0,0.034067587,0.617843307,0.002714542,-0.036113749,-0.171875503
Roti Isi Srikaya,100 g,310.34,53.45,7.76,6.9,Snack,0,0,0,0.022233679,0,0,0,1,0,0.59874629,1.071801819,0.233747994,-0.139957546,-0.637512269
Roti Abon Ayam Mayo Pedas,100 g,333.33,46.67,11.67,10,Snack,0,0,0,0.0300003,0,0,0,0,0,0.712032793,0.92398979,0.569084352,0.230238998,-0.369839365
Roti Mini Isi Krim Keju,100 g,350,42.5,15,7.5,Snack,0,0,1,0.021428571,0,0,0,0,0,0.790913138,0.825240815,0.783878293,-0.060393685,-0.666998859
Roti Kacang,100 g,217,42.4,2.17,6.28,Snack,0,1,0,0.028940092,0,1,0,1,0,0.069471347,0.822789022,-0.6629164,-0.227293724,-0.40465464
Roti Sandwich Isi Spicy Crab Mayo,100 g,211.54,36.54,4.81,5.77,Snack,0,0,0,0.027276165,0,0,0,1,0,0.034067587,0.67125948,-0.133182812,-0.303600006,-0.460366045
Focaccia,100 g,292,40.64,11.11,6.89,Masakan,0,0,0,0.02359589,0,0,0,0,0,0.504234591,0.778943227,0.527721852,-0.141323007,-0.588390374
Banh Mi,100 g,200,29,7,13,Masakan,0,0,0,0.065,0,0,0,0,1,-0.042840854,0.448265491,0.152091854,0.517378292,0.530873829
Roti Sandwich Funwari Cokelat Pisang,100 g,285.71,45.05,8.79,6.59,Buah,0,0,0,0.023065346,0,0,0,1,0,0.470898031,0.88640959,0.33420296,-0.182929352,-0.607408159
Roti Kasur Coklat Keju,100 g,333.33,50,13.33,7.78,Snack,0,0,1,0.023340233,0,0,0,1,0,0.712032793,0.998389357,0.68214356,-0.024757113,-0.597536568
Roti Krim Keju,100 g,333.33,51.67,11.67,5,Snack,0,0,1,0.01500015,0,0,0,1,0,0.712032793,1.03436557,0.569084352,-0.42779268,-0.915083675
Roti Manis Kasur Kombinasi,100 g,333.33,53.33,8.89,8.89,Snack,0,0,0,0.026670267,0,0,0,1,0,0.712032793,1.069306479,0.343410399,0.108338463,-0.480983189
Krim Moka,100 g,303.03,45.45,10.61,7.58,Masakan,0,0,1,0.025014025,0,0,0,0,0,0.561540162,0.895777703,0.489213724,-0.050119437,-0.538259325
Roti Stik Abon Ayam,100 g,342.86,52.86,11.43,10,Snack,0,0,0,0.029166424,0,0,0,1,0,0.757445457,1.059493962,0.551576229,0.230238998,-0.39717816
Roti Isi Selai Nanas,100 g,342.86,60,7.14,8.57,Buah,0,0,0,0.024995625,0,0,0,1,0,0.757445457,1.202277553,0.167676721,0.071218035,-0.538903276
Roti Abon,100 g,430,40,24,11,Snack,0,0,0,0.025581395,0,0,0,0,0,1.137722812,0.762662245,1.200706459,0.332091071,-0.518485756
Roti Panggang Coklat,100 g,323.08,60,6.15,6.15,Snack,0,0,0,0.019035533,0,0,0,1,0,0.662198759,1.202277553,0.051462766,-0.246337911,-0.756681028
Multigrain Bread,100 g,300,47.5,7.5,10,Masakan,0,0,0,0.033333333,0,0,0,1,0,0.545940358,0.942881932,0.206603555,0.230238998,-0.263744484
Roti Sandwich Rasa Pandan Isi Sarikaya,100 g,265.31,46.94,6.12,6.12,Snack,0,0,0,0.023067355,0,0,0,1,0,0.359242736,0.930161721,0.047705486,-0.25077106,-0.607335865
Klasik Pan Pandan,100 g,275,57.5,1.25,10,Masakan,0,0,0,0.036363636,0,1,0,1,0,0.412976183,1.153749922,-0.956611155,0.230238998,-0.171542743
Croiss With Cocoa Cream,100 g,400,53.33,20,6.67,Masakan,0,0,0,0.016675,0,0,0,0,0,1.013237671,1.069306479,1.036912083,-0.171710575,-0.848220278
Dorayaki Custard Coklat,100 g,309.09,58.18,6.36,7.27,Masakan,0,0,0,0.023520657,0,0,0,1,0,0.592426382,1.167097718,0.07734886,-0.090358646,-0.591078378
Roti Isi Krim Coklat,100 g,350,53.33,11.67,6.67,Snack,0,0,1,0.019057143,0,0,0,1,0,0.790913138,1.069306479,0.569084352,-0.171710575,-0.755857297
Roti Coklat Keju,100 g,157.5,23.5,6.38,5.75,Snack,0,0,1,0.036507937,0,0,0,0,0,-0.35507411,0.257979526,0.079777213,-0.306682645,-0.167250033
Roti Isi Krim Rasa Blueberry,100 g,340,58,8,8,Snack,0,0,1,0.023529412,0,0,0,1,0,0.743907475,1.163575472,0.258128474,0.002625828,-0.590765445
Roti Isi Daging Ayam,100 g,280,45.33,6.67,9.33,Snack,0,0,0,0.033321429,0,0,0,1,0,0.440203351,0.892973503,0.114297818,0.157877672,-0.264114567
Roti Sobek Coklat Keju,100 g,327.1,47.66,11.21,8.41,Snack,0,0,1,0.025710792,0,0,0,0,0,0.681869034,0.946496481,0.535240516,0.052293323,-0.513998531
Roti Panggang Rasa Coklat,100 g,375,52.5,12.5,12.5,Snack,0,0,0,0.033333333,0,0,0,0,0,0.904582679,1.051935428,0.62727829,0.473098217,-0.263744484
Roti Panggang Rasa Durian,100 g,369.23,52.31,15.38,7.69,Buah,0,0,0,0.020827127,0,0,0,0,0,0.878813464,1.047931152,0.805603141,-0.036113749,-0.689249683
Cheese Danish Bread,100 g,320,54,7,8,Masakan,0,0,1,0.025,0,0,0,1,0,0.647015797,1.08318746,0.152091854,0.002625828,-0.538750148
Roti Tawar Pandan Kupas,100 g,340.91,59.09,5.68,11.36,Snack,0,0,0,0.033322578,0,0,0,1,0,0.748223336,1.184785331,-0.009214352,0.367136368,-0.264078838
Roti,100 g,371.43,60,7.14,8.57,Snack,0,0,0,0.023072988,0,0,0,1,0,0.888670712,1.202277553,0.167676721,0.071218035,-0.607133192
Sobek Keju,100 g,333.33,55,10,8.33,Masakan,0,0,1,0.02499025,0,0,0,1,0,0.712032793,1.103676444,0.440024212,0.042736628,-0.539091423
Roti Sandwich,100 g,288.89,55.56,3.33,8.89,Snack,0,0,0,0.030772959,0,0,0,1,0,0.487813099,1.115033286,-0.391976285,0.108338463,-0.344795441
Selai Srikaya,100 g,350,45,17.5,5,Masakan,0,0,0,0.014285714,0,0,0,0,0,0.790913138,0.885234384,0.918602784,-0.42779268,-0.944100781
Roti Tawar Kupas,100 g,250,42.5,5,7.5,Snack,0,0,0,0.03,0,0,0,1,0,0.271575617,0.825240815,-0.104660044,-0.060393685,-0.369849143
Keju Feta,100 g,264,4.09,21.28,14.21,Masakan,0,0,1,0.053825758,0,0,1,0,1,0.351877283,-0.916015125,1.092358667,0.619640147,0.289540477
Kue Tambang,100 g,462,54.34,24.13,7.08,Snack,0,0,0,0.015324675,0,0,0,0,0,1.26419194,1.090184147,1.205597661,-0.115606946,-0.902001472
Cheese Stick Rasa Pizza,100 g,291.67,20.83,20.83,8.33,Masakan,0,0,1,0.028559674,0,0,0,0,0,0.502497738,0.154070007,1.073221543,0.042736628,-0.417275546
Cheese Triangles,100 g,388.89,11.11,33.33,16.67,Masakan,0,0,1,0.042865592,0,0,0,0,0,0.965535492,-0.329484089,1.501800794,0.80936953,0.01346269
Cream Cheese,100 g,133.33,3.33,8.33,10,Masakan,0,0,1,0.075001875,0,0,1,0,1,-0.558854291,-1.011224306,0.290654636,0.230238998,0.717555511
Bolu Tape,100 g,324,49.69,11.43,5.01,Masakan,0,0,0,0.015462963,0,0,0,1,0,0.666714947,0.991616368,0.551576229,-0.426102087,-0.896445437
Bocconcini Cheese,100 g,212.12,3.03,18.18,15.15,Masakan,0,0,1,0.071421837,0,0,1,0,1,0.037857486,-1.05220046,0.952230381,0.694784811,0.653651944
Mozza Cheese,100 g,333.33,6.67,26.67,13.33,Masakan,0,0,1,0.0399904,0,0,1,0,0,0.712032793,-0.655376586,1.296599264,0.545931357,-0.066260943
Keju Kambing Lembut,100 g,268,0.89,21.08,18.52,Lauk,0,0,1,0.069104478,0,0,1,0,1,0.374290567,-1.439776117,1.083899384,0.938878829,0.610588248
Keju Edam,100 g,357,1.43,27.8,24.99,Masakan,0,0,1,0.07,0,0,1,0,1,0.823279499,-1.319705654,1.334539606,1.327382772,0.62739199
Keju Alami,100 g,363,2.47,27.77,25.48,Masakan,0,0,1,0.070192837,0,0,1,0,1,0.85068233,-1.13510405,1.333550893,1.353588996,0.630983537
Pasta Keju,100 g,625,50,37.5,0,Masakan,0,0,1,0,0,0,0,0,0,1.830024775,0.998389357,1.611649269,-1.931501751,-1.592191924
Super Ring,100 g,571.43,50,42.86,7.14,Masakan,0,0,0,0.012494969,0,0,0,0,0,1.656430563,0.998389357,1.737204981,-0.107584189,-1.018162884
Kue Pia Rasa Pandan,100 g,360,68,12,8,Snack,0,0,0,0.022222222,0,0,0,1,0,0.837019509,1.348367606,0.592646683,0.002625828,-0.637929491
Keju Krim Bebas Lemak,100 g,96,5.8,1.36,14.41,Masakan,0,0,1,0.150104167,1,1,1,0,1,-0.929495235,-0.73487973,-0.915975512,0.635925948,1.543547306
Zuperrr Keju Malkist,100 g,523.81,61.9,23.81,4.76,Masakan,0,0,1,0.009087264,0,0,0,0,0,1.492611415,1.238191735,1.193513811,-0.469042587,-1.16451537
Keju Mozzarella Tanpa Lemak,100 g,149,3.5,0,31.7,Masakan,0,0,1,0.212751678,0,1,1,0,1,-0.424170743,-0.988921931,-1.634431737,1.657195954,1.824625896
Keju Romano,100 g,387,3.63,26.94,31.8,Masakan,0,0,1,0.082170543,0,0,1,0,1,0.957329149,-0.972280629,1.305797714,1.661693849,0.836522729
Keju Cottage,100 g,103,2.68,4.51,12.49,Masakan,0,0,1,0.121262136,0,0,1,0,1,-0.85340951,-1.102938334,-0.180089415,0.472199649,1.317462649
Cream Cheese Light,100 g,180,2,14,10,Masakan,0,0,1,0.055555556,0,0,1,0,1,-0.183548121,-1.212641797,0.72425721,0.230238998,0.32938521
Cedda Cheese Slice,100 g,300,20,23.33,6.67,Masakan,0,0,1,0.022233333,0,0,0,0,0,0.545940358,0.119874219,1.175105384,-0.171710575,-0.637524863
Srikaya Ketan,100 g,264,49.07,6.49,2.88,Masakan,0,0,0,0.010909091,0,0,0,1,0,0.351877283,0.977978715,0.093021594,-0.849757457,-1.085373689
Mini Babybel Tasty Cheddar,100 g,309.09,2.27,24.09,23.18,Masakan,0,0,0,0.074994338,0,0,1,0,1,0.592426382,-1.167094208,1.20409526,1.22710513,0.717424232
Babybel Mini Original Cheese,100 g,350,0,25,20,Masakan,0,0,1,0.057142857,0,0,1,0,1,0.790913138,-1.710248162,1.237720912,1.035752511,0.365115342
Mild Cheese,100 g,300,20,20,6.67,Masakan,0,0,1,0.022233333,0,0,0,0,0,0.545940358,0.119874219,1.036912083,-0.171710575,-0.637524863
Keju Camembert,100 g,300,0.46,24.26,19.8,Masakan,0,0,1,0.066,0,0,1,0,1,0.545940358,-1.555013783,1.210464705,1.022979322,0.550711219
Smokey Bbq Slices,100 g,323.53,6.47,25.29,17.06,Masakan,0,0,0,0.052730813,0,0,1,0,1,0.664408849,-0.673043462,1.248200349,0.837523061,0.26381948
Cheddar Singles,100 g,300,6.67,20,13.33,Masakan,0,0,0,0.044433333,0,0,1,0,0,0.545940358,-0.655376586,1.036912083,0.545931357,0.055594834
Kue Bolu Coklat,100 g,297,54.68,6.05,8.25,Snack,0,0,0,0.027777778,0,0,0,1,0,0.530389774,1.097149375,0.038879235,0.033115755,-0.443431783
Cheese Stick,100 g,291.67,20.83,18.75,8.33,Masakan,0,0,1,0.028559674,0,0,0,0,0,0.502497738,0.154070007,0.979550386,0.042736628,-0.417275546
Shred Cheese,100 g,300,33.33,20,0,Masakan,0,0,1,0,0,0,0,0,0,0.545940358,0.580756312,1.036912083,-1.931501751,-1.592191924
Tart,100 g,278,41.55,11.35,3.05,Masakan,0,0,0,0.010971223,0,0,0,0,0,0.429352209,0.801779644,0.545668223,-0.810016002,-1.082711316
Keju Singles Kurang Lemak,100 g,233.33,6.67,13.33,20,Masakan,0,0,1,0.08571551,0,0,1,0,1,0.171895307,-0.655376586,0.68214356,1.035752511,0.891216447
Gourmet Slices,100 g,305.88,2.94,24.71,17.06,Masakan,0,0,0,0.055773506,0,0,1,0,1,0.576117347,-1.064928564,1.227128996,0.837523061,0.334337993
Lapis Legit,100 g,415,25.26,33.65,5.11,Masakan,0,0,0,0.012313253,0,0,0,0,0,1.07624114,0.322007866,1.510671163,-0.409315781,-1.025786089
Shoops,100 g,228.57,25.71,12.86,2.86,Masakan,0,0,0,0.012512578,0,0,0,0,0,0.14255344,0.337871132,0.651460988,-0.854521769,-1.01742521
Keju Cheddar Atau Colby Rendah Lemak,100 g,173,1.91,7,24.35,Masakan,0,0,1,0.140751445,0,0,1,0,1,-0.235281598,-1.228491838,0.152091854,1.292567046,1.479216478
Burrito With Chicken,100 g,242,16.57,12.01,16.9,Masakan,0,0,0,0.069834711,0,0,0,0,1,0.224317627,-0.032972531,0.593351721,0.826030862,0.624305965
Mie Gepeng Soup Green Chili Soto,100 g,432.84,59.7,17.91,10.45,Masakan,0,0,0,0.02414287,0,0,0,0,0,1.149199358,1.196532163,0.939016976,0.276930435,-0.568934065
Honey Mustard Chicken,100 g,148.33,0.83,5.83,23.33,Masakan,0,0,0,0.157284433,0,0,1,0,1,-0.429728947,-1.454615059,0.010583103,1.235634026,1.587984617
Burrito With Chicken And Beans,100 g,228,19.06,11.2,12.93,Masakan,0,0,0,0.056710526,0,0,0,0,1,0.13901225,0.079927602,0.534491307,0.511254164,0.355461393
Fish Bites,100 g,260.42,21.88,13.54,11.46,Masakan,0,0,0,0.044005837,0,0,0,0,0,0.331622074,0.195989484,0.695542633,0.376729608,0.044197902
Cream Cake Brownis Isi Krim Strawberry,100 g,400,60,15,0,Buah,0,0,1,0,0,0,0,0,0,1.013237671,1.202277553,0.783878293,-1.931501751,-1.592191924
Beef Bowl Large,100 g,170.49,21.48,6.23,7.05,Masakan,0,0,0,0.041351399,0,0,0,0,0,-0.254175171,0.180189915,0.061408892,-0.119635775,-0.028120905
Fish Nugget,100 g,170,32,1.5,8,Lauk,0,0,0,0.047058824,0,1,0,1,0,-0.257885393,0.54143314,-0.866802623,0.002625828,0.124111449
Fish Snack,100 g,350,60,0,25,Snack,0,0,0,0.071428571,0,1,0,1,1,0.790913138,1.202277553,-1.634431737,1.327921433,0.653775117
Mooyam Steak,100 g,140,4,4.67,20,Masakan,0,0,0,0.142857143,0,0,1,0,1,-0.500289168,-0.926721128,-0.154776734,1.035752511,1.494379168
